id,PC1,PC2,PC3,mpa,lfm,ww.flam.sample,dw.flam.sample,site,sample.wt,spp,tti,fh,fd,gd,gti,pfg,temp.max,year.month,prop.ignite.bins10_nodate,prop.ignite.bins5_nodate,ttfg,gr
"2019_December_EPI_CEME_(70,80]_5",0.9909893564137888,0.222856442885198,-0.6380404637388435,-9.57,75.72192513,0.256396835057821,0.33860316494217896,St. Marys,0.595,CEME,32,16,6,114,20,88,279.1,2019_December,86,94,12,"(70,80]"
"2019_December_EPI_CEME_(70,80]_6",-1.4127901894639612,-0.1070178313825428,0.4812915901055005,-7.09,79.50880308,0.26440398879182464,0.33259601120817534,St. Marys,0.597,CEME,50,12,4,139,26,109,269.8,2019_December,86,94,24,"(70,80]"
"2019_December_EPI_CEME_(80,90]_1",0.18414554439915057,0.9407554816426692,0.40424815978561457,-5.4,84.29945412,0.26895401974612126,0.3190459802538787,St. Marys,0.588,CEME,44,11,7,102,26,69,291.3,2019_December,54,43,18,"(80,90]"
"2019_December_EPI_CEME_(80,90]_3",-1.175581267492465,-2.7979389351157646,1.032926983197108,-5.42,85.04726439,0.27437972136222905,0.32262027863777093,St. Marys,0.597,CEME,42,7,10,164,15,139,365.1,2019_December,54,67,27,"(80,90]"
"2019_December_EPI_CEME_(80,90]_3",1.6963829089641829,0.16565359278605007,0.3656700905519621,-7.21,88.4180791,0.2463643178410795,0.2786356821589205,St. Marys,0.525,CEME,29,10,9,93,15,69,342.7,2019_December,54,67,14,"(80,90]"
"2019_December_EPI_CEME_(80,90]_3",NA,NA,NA,-3.32,84.84663823,0.2547510989010989,0.3002489010989011,St. Marys,0.555,CEME,NA,NA,NA,134,NA,NA,264.9,2019_December,54,43,9,"(80,90]"
"2019_December_EPI_CEME_(80,90]_3",NA,NA,NA,-7.21,88.4180791,0.2463643178410795,0.2786356821589205,St. Marys,0.525,CEME,NA,NA,NA,161,NA,NA,267.3,2019_December,54,67,12,"(80,90]"
"2019_December_EPI_CEME_(80,90]_4",-0.2595443880536239,1.4911904478501594,-0.10580852440429458,-6.33,83.05626182,0.217324074074074,0.261675925925926,St. Marys,0.479,CEME,44,12,2,106,29,75,278.5,2019_December,54,43,15,"(80,90]"
"2019_December_EPI_CEME_(80,90]_5",-0.7244267342059331,-0.31224786996059883,-0.20909915507749605,-6.59,83.0859028,0.21100623700623705,0.253993762993763,St. Marys,0.465,CEME,41,11,5,138,24,109,291.1,2019_December,54,43,17,"(80,90]"
"2019_December_EPI_CEME_(80,90]_9",1.740191867387331,-0.3311184460887322,1.1074600382180146,-7.75,86.00600601,0.2344106894496324,0.2725893105503676,St. Marys,0.507,CEME,35,10,19,95,13,63,270.7,2019_December,54,67,22,"(80,90]"
"2019_December_EPI_CEME_(90,100]_1",NA,NA,NA,-1.9,90.35064593,0.2781470914127423,0.30785290858725767,St. Marys,0.586,CEME,NA,NA,NA,157,NA,NA,289.7,2019_December,69,57,14,"(90,100]"
"2019_December_EPI_CEME_(90,100]_2",-0.1369299512060833,1.2206965195956272,1.71382382089506,-3.07,94.79733817,0.22093726708074535,0.23306273291925467,St. Marys,0.454,CEME,55,16,4,93,25,64,276.1,2019_December,69,57,30,"(90,100]"
"2019_December_EPI_CEME_(90,100]_3",NA,NA,NA,-2,100,0.298,0.298,St. Marys,0.596,CEME,NA,NA,NA,149,NA,NA,NA,2019_December,69,80,24,"(90,100]"
"2019_December_EPI_CEME_(90,100]_4",-2.1233340698031604,1.6285082934315678,-0.65143467135865,-0.58,96.18380062,0.28239777689559353,0.2936022231044064,St. Marys,0.576,CEME,69,10,5,119,56,60,343.2,2019_December,69,80,13,"(90,100]"
"2019_December_EPI_CEME_(90,100]_7",0.05718730056170429,0.7328951330500832,-0.5987804936633662,-6.2,91.05380452,0.26641226462256296,0.2925877353774371,St. Marys,0.559,CEME,29,7,4,120,19,97,262.8,2019_December,69,57,10,"(90,100]"
"2019_December_EPI_CEME_(90,100]_7",-0.6745223655216097,-1.9529686731970617,-0.965768131286066,-8.801,99.42418426,0.25725505293551487,0.25874494706448514,St. Marys,0.516,CEME,40,17,10,168,23,135,263.6,2019_December,69,80,17,"(90,100]"
2019_December_EPI_CEME_NA_2,1.266194425810446,-0.2112349436905694,-1.4468825019087037,-10,NA,0.15709322033898304,0.28690677966101696,St. Marys,0.444,CEME,28,18,7,123,21,95,282.9,2019_December,38,38,7,NA
2019_December_EPI_CEME_NA_3,NA,NA,NA,-0.263,NA,0.23080537534754403,0.300194624652456,St. Marys,0.531,CEME,NA,NA,NA,187,NA,NA,308.9,2019_December,38,38,7,NA
2019_December_EPI_CEME_NA_3,NA,NA,NA,-10,NA,0.10821428571428576,0.32678571428571423,St. Marys,0.435,CEME,NA,NA,NA,120,NA,NA,274.4,2019_December,38,38,9,NA
2019_December_EPI_CEME_NA_7,NA,NA,NA,-0.88,318.568517228357,0.3760751953125,0.0829248046875,St. Marys,0.459,CEME,NA,NA,NA,152,NA,NA,291.4,2019_December,38,38,11,NA
"2020_January_EPI_CEME_(100,110]_1",-3.5901575308184666,-1.6172104896552515,-1.895716775818302,-5.1,106.5868263,0.2208025430067315,0.2071974569932685,St. Marys,0.428,CEME,42,3.5,3,208,32,173,263.2,2020_January,60,62,10,"(100,110]"
"2020_January_EPI_CEME_(100,110]_2",1.8328668925016147,1.142970715718806,0.08126089431789746,-6.8,102.6654578,0.20463839685095725,0.1993616031490428,St. Marys,0.404,CEME,29,15,6,86,15,65,266.5,2020_January,60,57,14,"(100,110]"
"2020_January_EPI_CEME_(100,110]_5",NA,NA,NA,-6.1,103.2672332,0.2240234113712375,0.2169765886287625,St. Marys,0.441,CEME,NA,NA,NA,127,NA,NA,270.8,2020_January,60,57,22,"(100,110]"
"2020_January_EPI_CEME_(110,120]_3",0.777643441228573,1.538298739158224,-0.04862689302923306,-4.6,112.0682116,0.273738969072165,0.24426103092783505,St. Marys,0.518,CEME,41,13,7,91,27,57,271.7,2020_January,79,88,14,"(110,120]"
"2020_January_EPI_CEME_(110,120]_3",NA,NA,NA,-3.71,119.3153153,0.2714737101544529,0.22752628984554715,St. Marys,0.499,CEME,NA,NA,NA,119,NA,NA,291.9,2020_January,79,67,20,"(110,120]"
"2020_January_EPI_CEME_(110,120]_4",NA,NA,NA,-4.5,116.7458187,0.2649807582396647,0.22701924176033528,St. Marys,0.492,CEME,NA,NA,NA,140,NA,NA,272.8,2020_January,79,67,8,"(110,120]"
"2020_January_EPI_CEME_(110,120]_6",NA,NA,NA,-5.6,112.6107128,0.2791291410434438,0.24787085895655625,St. Marys,0.527,CEME,NA,NA,NA,155,NA,NA,278.9,2020_January,79,88,17,"(110,120]"
"2020_January_EPI_CEME_(120,130]_4",1.224921063893423,0.01191962098994223,-0.8233942705523495,-5.5,122.9965157,0.2884671875,0.2345328125,St. Marys,0.523,CEME,30,16.5,8,116,19,89,268.2,2020_January,83,86,11,"(120,130]"
"2020_January_EPI_CEME_(120,130]_5",-0.6925790444049386,1.4276247549663004,1.927061396051533,-3.5,124.0148051,0.2590600583090379,0.2089399416909621,St. Marys,0.468,CEME,50,7,2,95,22,71,297.9,2020_January,83,86,28,"(120,130]"
"2020_January_EPI_CEME_(120,130]_6",NA,NA,NA,-3.9,126.8797425,0.25722334819618975,0.2027766518038103,St. Marys,0.46,CEME,NA,NA,NA,94,NA,NA,279,2020_January,83,80,14,"(120,130]"
"2020_January_EPI_CEME_(130,140]_2",-2.906578590118074,0.3337857499752403,0.998809609796962,-4,132.5275657,0.30719952580703996,0.23180047419296007,St. Marys,0.539,CEME,73,7.5,11,140,44,85,268.9,2020_January,60,50,29,"(130,140]"
"2020_January_EPI_CEME_(140,150]_4",NA,NA,NA,-3.45,145.081266,0.3226247818499127,0.2223752181500873,St. Marys,0.545,CEME,NA,NA,NA,97,NA,NA,276.7,2020_January,56,33,18,"(140,150]"
"2020_January_EPI_CEME_(140,150]_5",-1.4621779941973845,1.2107159628413755,0.6936641255033216,-2.1,146.6992665,0.31751791431620674,0.2164820856837933,St. Marys,0.534,CEME,52,8,2,118,30,86,276.8,2020_January,56,33,22,"(140,150]"
"2020_January_EPI_CEME_(140,150]_6",-0.5112000351333308,0.04283035215117613,-0.34020036433803974,-2.36,143.8328236,0.2778348662207358,0.1931651337792642,St. Marys,0.471,CEME,43,8,12,130,28,90,259.6,2020_January,56,100,15,"(140,150]"
"2020_January_EPI_CEME_(140,150]_6",-0.8651996292813602,-3.704423550798736,-0.13169807948552237,-2.36,143.8328236,0.2778348662207358,0.1931651337792642,St. Marys,0.471,CEME,39,12.5,18,187,15,154,270,2020_January,56,100,24,"(140,150]"
"2020_January_EPI_CEME_(140,150]_6",NA,NA,NA,-3.34,148.1025641,0.3312748015873016,0.2237251984126984,St. Marys,0.555,CEME,NA,NA,NA,100,NA,NA,293.8,2020_January,56,33,22,"(140,150]"
"2020_January_EPI_CEME_(150,160]_1",NA,NA,NA,-3.42,150.5224898,0.2703754080522307,0.1796245919477693,St. Marys,0.45,CEME,NA,NA,NA,110,NA,NA,265.4,2020_January,67,0,21,"(150,160]"
"2020_January_EPI_CEME_(150,160]_5",-1.690103542834227,0.01294446624471115,0.949745435830761,-3.55,158.8868576,0.335070767299545,0.21092923270045508,St. Marys,0.546,CEME,55,7.5,8,134,29,97,276.7,2020_January,67,100,26,"(150,160]"
"2020_January_EPI_CEME_(160,170]_3",0.18421466845658407,0.2185694082434962,1.1849793521405152,-0.5,169.1558442,0.3469143546441496,0.20508564535585044,St. Marys,0.552,CEME,42,10,5,106,19,80,336.1,2020_January,100,100,23,"(160,170]"
"2020_January_EPI_CEME_(180,190]_3",-0.4654748934457598,0.9830517855606566,-1.4110266313249786,-2.51,185.7897264,0.3334973962707879,0.17950260372921217,St. Marys,0.513,CEME,48,17,4,124,39,81,280.7,2020_January,33,33,9,"(180,190]"
"2020_January_EPI_CEME_(180,190]_4",NA,NA,NA,-0.312,182.2440853,0.30797178423236515,0.16902821576763483,St. Marys,0.477,CEME,NA,NA,NA,86,NA,NA,276,2020_January,33,33,19,"(180,190]"
"2020_January_EPI_CEME_(180,190]_4",NA,NA,NA,-2.08,185.3365919,0.3351348489567113,0.18086515104328868,St. Marys,0.516,CEME,NA,NA,NA,112,NA,NA,279.9,2020_January,33,33,20,"(180,190]"
"2020_January_EPI_CEME_(180,190]_6",NA,NA,NA,-1.433,188.4696905,0.3482318883174137,0.18476811168258633,St. Marys,0.533,CEME,NA,NA,NA,125,NA,NA,269.3,2020_January,33,33,18,"(180,190]"
"2020_January_EPI_CEME_(200,210]_1",-0.0907688146239156,1.9246244771823944,0.7945902565827243,-1.72,200.4859611,0.3662959568733154,0.18270404312668465,St. Marys,0.549,CEME,43,5,6,90,25,59,268.1,2020_January,100,100,18,"(200,210]"
"2020_January_EPI_CEME_(200,210]_2",-0.36659443864589447,2.611748876906947,1.3242673326909176,-2.39,169.7385959369165,0.34293985385047776,0.16406014614952222,St. Marys,0.507,CEME,41,2,1,82,21,60,263.4,2020_January,100,100,20,"(200,210]"
"2020_January_EPI_CEME_(210,220]_6",NA,NA,NA,-0.61,211.28256320270825,0.4055739323623797,0.1854260676376203,St. Marys,0.591,CEME,NA,NA,NA,106,NA,NA,NA,2020_January,0,0,26,"(210,220]"
"2020_January_EPI_CEME_(230,240]_1",-0.5179425381482368,2.0916290763559857,-0.5503291535610686,-0.52,189.53612672421897,0.40922912491649965,0.17477087508350034,St. Marys,0.584,CEME,50,10,5,100,39,58,276.9,2020_January,100,100,11,"(230,240]"
"2020_January_EPI_CEME_(230,240]_5",-2.5232396918154385,1.4628653740293445,0.2566601705962299,-1.53,181.74855580989407,0.4092032229185318,0.1767967770814682,St. Marys,0.586,CEME,59,5,3,130,39,88,260.5,2020_January,100,100,20,"(230,240]"
"2020_January_EPI_CEME_(240,250]_1",0.4800360685751607,2.236914480689384,1.4744884571336236,-2.26,178.22982470272046,0.34792106291520125,0.14207893708479874,St. Marys,0.49,CEME,47,11.5,4,74,23,47,263.6,2020_January,100,100,24,"(240,250]"
"2020_January_EPI_CEME_(240,250]_2",-0.35892929817510266,1.5561477643884252,1.3347004029900051,-1.19,199.2319450745798,0.3591726958162944,0.14382730418370557,St. Marys,0.503,CEME,47,8,4,95,23,68,271.1,2020_January,100,100,24,"(240,250]"
"2020_January_EPI_CEME_(250,260]_4",NA,NA,NA,-1.783,164.63426663165,0.3977125896611427,0.15828741033885732,St. Marys,0.556,CEME,NA,NA,NA,105,NA,NA,275,2020_January,0,0,22,"(250,260]"
"2020_January_EPI_CEME_(280,290]_3",-0.8328822967255721,2.3855945617061733,0.10480999583466576,-1.49,214.6686599564778,0.35347247428917117,0.12252752571082878,St. Marys,0.476,CEME,49,8,1,98,34,63,272.1,2020_January,100,100,15,"(280,290]"
"2020_January_EPI_CEME_(50,60]_6",1.9475447028572328,-0.8366362701136022,-1.0077554840937055,-10,54.31472081,0.1608519736842105,0.2961480263157895,St. Marys,0.457,CEME,24,19.5,9,120,14,97,292.6,2020_January,68,70,10,"(50,60]"
"2020_January_EPI_CEME_(50,60]_6",1.1485236348807182,0.7812315011437296,-0.5535498504606089,-9.5,59.29690809,0.16004962779156323,0.26995037220843676,St. Marys,0.43,CEME,26,10,6,104,17,81,277.9,2020_January,68,67,9,"(50,60]"
"2020_January_EPI_CEME_(60,70]_3",0.9890351655274636,0.3888325389272747,0.03062753967677217,-9.1,67.59899897,0.17664640786931318,0.2613535921306868,St. Marys,0.438,CEME,35,12.5,6,102,21,75,330.9,2020_January,87,82,14,"(60,70]"
"2020_January_EPI_CEME_(60,70]_3",-0.26905504548192233,1.5220245173838711,-0.5791054892622549,-7.3,66.59590599,0.21504331998543869,0.32295668001456135,St. Marys,0.538,CEME,41,12.5,1,111,29,81,266.1,2020_January,87,82,12,"(60,70]"
"2020_January_EPI_CEME_(60,70]_3",-0.10592079988472414,1.987872450302264,-1.5091182903947826,-10,64.5797302,0.16048823034888607,0.2485117696511139,St. Marys,0.409,CEME,35,7,3,108,33,72,274.7,2020_January,87,90,2,"(60,70]"
"2020_January_EPI_CEME_(60,70]_4",1.4311769894637745,1.0064450579307225,-0.44281464255440184,-7.5,62.00540673,0.2135670509708738,0.34443294902912625,St. Marys,0.558,CEME,26,10,7,96,17,72,276.3,2020_January,87,90,9,"(60,70]"
"2020_January_EPI_CEME_(60,70]_4",-0.66722038206387,1.8554606551240724,-0.05008983178103288,-9.1,64.59731544,0.206039755351682,0.318960244648318,St. Marys,0.525,CEME,40,3.5,2,105,28,75,286.4,2020_January,87,90,12,"(60,70]"
"2020_January_EPI_CEME_(60,70]_6",0.08851098817884931,-0.7615094014068822,-1.0297946029441944,-8.6,62.33090531,0.18008397435897433,0.28891602564102564,St. Marys,0.469,CEME,34,15,7,142,22,113,279.9,2020_January,87,90,12,"(60,70]"
"2020_January_EPI_CEME_(70,80]_1",2.494190196033383,0.02682485710960311,-0.6478732236106115,-7,74.2286519,0.18659250551065393,0.2514074944893461,St. Marys,0.438,CEME,20,11,14,96,13,69,291.9,2020_January,86,77,7,"(70,80]"
"2020_January_EPI_CEME_(70,80]_1",1.522565611432929,-0.38435512243847086,0.9989758738326212,-10,76.53492781,0.1937763092681315,0.2532236907318685,St. Marys,0.447,CEME,31,17,5,103,8,90,310.5,2020_January,86,94,23,"(70,80]"
"2020_January_EPI_CEME_(70,80]_4",1.227330982247976,0.745610232606789,-0.40357712205254576,-8.6,78.79924953,0.2247639034627492,0.2852360965372508,St. Marys,0.51,CEME,31,15,5,102,19,78,279.9,2020_January,86,94,12,"(70,80]"
"2020_January_EPI_CEME_(70,80]_5",1.3936405156522098,1.035322847711253,0.8393906822752941,-10,72.23897745,0.198365015841254,0.274634984158746,St. Marys,0.473,CEME,35,10,9,83,17,57,293.7,2020_January,86,77,18,"(70,80]"
"2020_January_EPI_CEME_(80,90]_2",0.5787163130903807,0.47695456312848017,0.2020750628606343,-7.3,85.29784537,0.24443433652530783,0.2865656634746922,St. Marys,0.531,CEME,30,5,15,107,30,62,284.2,2020_January,54,67,18,"(80,90]"
"2020_January_EPI_CEME_(80,90]_5",0.925923966479036,-2.16798303139968,0.17119341316549497,-7.5,89.5783339,0.24192694394213388,0.27007305605786613,St. Marys,0.512,CEME,26,13,13,143,6,124,281,2020_January,54,67,20,"(80,90]"
"2020_January_EPI_CEME_(80,90]_6",NA,NA,NA,-7.9,85.56478917,0.22317465583015425,0.26082534416984576,St. Marys,0.484,CEME,NA,NA,NA,NA,0,NA,NA,2020_January,54,67,NA,"(80,90]"
"2020_January_EPI_CEME_(90,100]_1",-1.6198983822143287,0.8118489815689758,1.6566215562753066,-6,99.45337621,0.2338573270997904,0.23514267290020957,St. Marys,0.469,CEME,57,10.5,2,119,26,91,267.3,2020_January,69,80,31,"(90,100]"
"2020_January_EPI_CEME_(90,100]_1",1.6446162834356088,1.3436378385446024,-0.851909329395887,-7,92.95774648,0.2654200947867299,0.28557990521327015,St. Marys,0.551,CEME,30,16.5,5,92,22,65,270.1,2020_January,69,57,8,"(90,100]"
"2020_January_EPI_CEME_(90,100]_2",NA,NA,NA,-6.9,94.27016645,0.2571840500906245,0.2728159499093755,St. Marys,0.53,CEME,NA,NA,NA,125,NA,NA,293.3,2020_January,69,57,7,"(90,100]"
"2020_January_EPI_CEME_(90,100]_3",2.3476754263737933,-0.05595403800270997,0.7792733847685024,-6.9,91.92346425,0.23945435466946485,0.26054564533053515,St. Marys,0.5,CEME,19,10,10,91,2,79,287.8,2020_January,69,57,17,"(90,100]"
"2020_January_EPI_CEME_(90,100]_3",0.9423176671029532,0.6946283580350251,-0.12261311819722642,-6.3,97.09035222,0.2413622237569061,0.24863777624309388,St. Marys,0.49,CEME,37,18,4,104,21,79,276.4,2020_January,69,80,16,"(90,100]"
"2020_September_EPI_ADFA_(100,110]_1.1",NA,NA,NA,-0.123,103.04679,0.27120943193997854,0.26319056806002145,St. Marys,0.5344,ADFA,NA,NA,NA,142,NA,NA,NA,2020_September,78,75,21,"(100,110]"
"2020_September_EPI_ADFA_(100,110]_1.2",1.775882054339046,0.4718385827470851,0.8884321170609446,-0.713,102.4280911,0.2658004428861414,0.2594995571138586,St. Marys,0.5253,ADFA,28,14.5,5,90,8,77,287.4,2020_September,78,75,20,"(100,110]"
"2020_September_EPI_ADFA_(100,110]_1.3",-0.46954697106591886,0.7156475645770332,-0.1063552311107957,-0.471,100.23465,0.23983072265625,0.23926927734375,St. Marys,0.4791,ADFA,41,9,4,119,26,89,290.3,2020_September,78,75,15,"(100,110]"
"2020_September_EPI_ADFA_(100,110]_1.6",-2.3116280512497753,0.40037258529185143,1.5026186480673498,-0.316,107.1710008,0.27629364777481935,0.25780635222518067,St. Marys,0.5341,ADFA,56,4.5,3,133,27,103,286.1,2020_September,78,80,29,"(100,110]"
"2020_September_EPI_ADFA_(100,110]_2.4",-2.045256221209315,-1.0876160779854434,-1.7629540370079164,-0.116,107.9264214,0.24037698246742809,0.22272301753257195,Painted Caves,0.4631,ADFA,51,8,13,172,42,117,290.7,2020_September,78,80,9,"(100,110]"
"2020_September_EPI_ADFA_(100,110]_2.4",NA,NA,NA,-0.116,107.9264214,0.2772821939842368,0.2569178060157632,Painted Caves,0.5342,ADFA,NA,NA,NA,159,NA,NA,NA,2020_September,78,80,23,"(100,110]"
"2020_September_EPI_ADFA_(20,30]_2.3",NA,NA,NA,-5.259,20.28415961,0.07782520733852727,0.3836747926614727,Painted Caves,0.4615,ADFA,NA,NA,NA,163,NA,NA,NA,2020_September,50,50,13,"(20,30]"
"2020_September_EPI_ADFA_(30,40]_2.1",-1.651373771519654,-3.3650884656770303,-1.9236232643722777,-9.016,38.19520174,0.1517358453343855,0.39726415466561454,Painted Caves,0.549,ADFA,41,16,6,201,30,165,375.4,2020_September,100,100,11,"(30,40]"
"2020_September_EPI_ADFA_(40,50]_1.2",-1.192401113052384,-0.7020403454533948,0.26329816583967297,-10,41.26940133,0.14410902491661765,0.34919097508338237,St. Marys,0.4933,ADFA,42,6,8,145,22,115,287.4,2020_September,91,100,20,"(40,50]"
"2020_September_EPI_ADFA_(40,50]_1.4",-0.2370739929736659,-0.3896323048999376,1.5375681685814346,-10,46.56709227,0.1759525641025641,0.37784743589743586,St. Marys,0.5538,ADFA,43,9,6,117,16,95,326.1,2020_September,91,86,27,"(40,50]"
"2020_September_EPI_ADFA_(40,50]_1.4",-0.35767684708888114,0.2897265035553819,-1.0224933267154008,-10,46.56709227,0.1759525641025641,0.37784743589743586,St. Marys,0.5538,ADFA,31,6.25,3,131,24,104,312.6,2020_September,91,86,7,"(40,50]"
"2020_September_EPI_ADFA_(40,50]_1.5",3.053358050003493,-0.7884958080708885,0.6395255319657525,-9.207,46.14485981,0.14622262190247803,0.316877378097522,St. Marys,0.4631,ADFA,22,15,9,85,7,69,406.5,2020_September,91,86,15,"(40,50]"
"2020_September_EPI_ADFA_(40,50]_1.5",0.8712347668023446,-2.50790498614002,-1.1750640950264106,-10,46.40971489,0.15110685178507027,0.32559314821492974,St. Marys,0.4767,ADFA,25,15,10,154,15,129,356.9,2020_September,91,86,10,"(40,50]"
"2020_September_EPI_ADFA_(40,50]_1.6",-3.1986206756714517,-0.6290557309243066,0.5645917307498349,-10,47.25751472,0.17255734427609426,0.3651426557239057,St. Marys,0.5377,ADFA,54,2,3,165,30,132,306,2020_September,91,86,24,"(40,50]"
"2020_September_EPI_ADFA_(40,50]_2.1",-0.812377681874053,-1.0781244659736406,-0.8437130700830195,-10,42.71566328,0.16404965303140978,0.38405034696859025,Painted Caves,0.5481,ADFA,41,8.5,7,148,30,111,371,2020_September,91,100,11,"(40,50]"
"2020_September_EPI_ADFA_(40,50]_2.3",0.5618327208087239,-1.1256303838537003,-0.4887928505840974,-10,41.47492625,0.15434924937447875,0.3721507506255212,Painted Caves,0.5265,ADFA,32,11.25,8,131,20,103,363.4,2020_September,91,100,12,"(40,50]"
"2020_September_EPI_ADFA_(40,50]_2.4",2.3023511669994225,-4.152223209690297,0.7138684649444277,-10,43.14613527,0.12810061168529846,0.29689938831470153,Painted Caves,0.425,ADFA,20,8.5,25,139,0.5,114,391.1,2020_September,91,100,20,"(40,50]"
"2020_September_EPI_ADFA_(40,50]_2.5",0.5209097761564377,0.03578022539754198,-1.0632164491618714,-7.76,47.60170006,0.14722171945701357,0.30927828054298645,Painted Caves,0.4565,ADFA,33,14.5,5,124,24,95,303.3,2020_September,91,86,9,"(40,50]"
"2020_September_EPI_ADFA_(40,50]_2.5",2.9295952316297735,-0.7598269195603656,-0.00736353736016215,-9.99,44.14685525,0.15264150313152405,0.345758496868476,Painted Caves,0.4984,ADFA,25,16.5,12,91,13,66,380.8,2020_September,91,100,12,"(40,50]"
"2020_September_EPI_ADFA_(40,50]_2.6",1.3283980950599998,-1.3765359137957167,0.5531631746539099,-10,42.4091442,0.14571251286272896,0.34358748713727105,Painted Caves,0.4893,ADFA,31,18,8,122,9,105,315,2020_September,91,100,22,"(40,50]"
"2020_September_EPI_ADFA_(50,60]_1.1",-2.821067043936668,-0.9085427612366004,-0.04856870310761452,-7.956,54.7809402,0.17972342975206618,0.32807657024793385,St. Marys,0.5078,ADFA,51,6.5,2,170,30,138,306.4,2020_September,94,96,21,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.1",0.320442357202539,-1.835772799524972,0.342280187317724,-2.816,57.06787964,0.17581664067721098,0.308083359322789,St. Marys,0.4839,ADFA,41,15,10,136,20,106,368.6,2020_September,94,93,21,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.1",-0.34726456036807807,-0.3144832705066606,-2.300921688742781,-9.641,53.03100416,0.15753601451466587,0.29706398548533414,St. Marys,0.4546,ADFA,37,13,5,145,36,104,343.6,2020_September,94,96,1,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.1",NA,NA,NA,-2.816,57.06787964,0.18653495210514592,0.32686504789485404,St. Marys,0.5134,ADFA,NA,NA,NA,158,NA,NA,NA,2020_September,94,93,18,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.3",2.1469441882873443,0.04806432316787581,0.4252598945475371,-7.639,57.87159191,0.1836168245125348,0.3172831754874652,St. Marys,0.5009,ADFA,23,10,7,89,10,72,364.1,2020_September,94,93,13,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.3",0.7831834032437395,-0.7098856842939476,-1.5738151971026146,-10,55.91707458,0.17537174515235454,0.31362825484764545,St. Marys,0.489,ADFA,27,11,12,135,22,101,286.6,2020_September,94,93,5,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.4",-0.7243224890402482,-0.09899808000939088,-0.7733282049331058,-0.225,57.62514552,0.17771011816838994,0.30838988183161004,St. Marys,0.4861,ADFA,41,8,12,140,28,100,237.4,2020_September,94,93,13,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.4",-1.614590508077686,-2.358004760221443,0.05960733065181994,-6.56,54.61741425,0.16174965870307162,0.29615034129692835,St. Marys,0.4579,ADFA,51,7,12,165,31,122,394.5,2020_September,94,96,20,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.4",1.6777582625810423,-0.130736000668013,-0.7186840599028816,-8.01,56.15942029,0.1866473317865429,0.3323526682134571,St. Marys,0.519,ADFA,24,14,10,112,14,88,267.5,2020_September,94,93,10,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.4",0.3608922052568316,-2.347312402687076,0.6102300081927415,-8.591,56.20721132,0.1900234185536888,0.3380765814463112,St. Marys,0.5281,ADFA,33,8,14,142,12,116,353.9,2020_September,94,93,21,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.5",1.029732945591241,0.05858591584068341,0.3877825642662968,-7.252,55.69994093,0.18749100910470412,0.3366089908952959,St. Marys,0.5241,ADFA,27,11,5,109,10,94,289.5,2020_September,94,93,17,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.5",1.4224073043759455,-1.8438366481762365,-0.4004416921655908,-6.353,54.27509294,0.17094313253012045,0.31495686746987955,St. Marys,0.4859,ADFA,24,9.5,13,129,13,103,373.7,2020_September,94,96,11,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.6",0.98433754548705,-2.9927858525600386,-0.11346835788234638,-7.751,53.0127815,0.15802032617342882,0.2980796738265712,St. Marys,0.4561,ADFA,32,10.5,16,143,17,110,425.2,2020_September,94,96,15,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.6",-1.6794451899813154,-2.106607116194224,-2.5782021699980247,-6.912,55.6206089,0.17609668924003008,0.31660331075996995,St. Marys,0.4927,ADFA,51,15,11,184,46,127,363.8,2020_September,94,93,5,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.6",0.6195563985206308,-2.5046202425220088,1.4239977551374972,-6.912,55.6206089,0.19689804364183588,0.35400195635816406,St. Marys,0.5509,ADFA,39,13,10,131,12,109,418.6,2020_September,94,93,27,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_1.6",0.7211099519622051,-1.2017883810489367,-1.4506264457504383,-1.091,52.13960546,0.1855769000598443,0.35592309994015564,St. Marys,0.5415,ADFA,32,15,7,136,26,103,383.8,2020_September,94,96,6,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_2.1",-3.3985971631265057,-1.8877853570732357,0.24436222679145456,-7.86,55.92783505,0.19321966942148755,0.3454803305785124,Painted Caves,0.5387,ADFA,55,5.5,7,189,29,153,280.9,2020_September,94,93,26,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_2.1",0.4069628370604793,-0.5981558017993212,0.9027708938933818,-6.792,56.727629,0.1882142112940196,0.3317857887059804,Painted Caves,0.52,ADFA,44,13,7,112,22,83,379.8,2020_September,94,93,22,"(50,60]"
